,Season,Episode,Time_Stamp,Line,NRC_Sentiment,AFINN_Sentiment,AFINN_Sentiment_Score,BING_Sentiment,prob
252,1,1,00:13:11,the kind of raise thatll allow me to give my kids a big allowance just for keeping their big mouths shut come on guys,"joy,positive,trust",Positive,5,Neutral,74.17705655097961
253,1,1,00:13:14,ill buy us the most expensive meal weve ever had,"anger,disgust,fear,negative,sadness",Neutral,0,Negative,0.08989170310087502
254,1,1,00:13:17,yeah id like 6000 chicken fajitas please,fear,Positive,4,Positive,0.2043799264356494
255,1,1,00:13:21,i beg your pardon,"negative,positive,sadness",Positive,4,Negative,0.15405421145260334
256,1,1,00:13:24,and a sosage mcbiscuit please,Neutral,Positive,1,Neutral,0.16336831031367183
257,1,1,00:13:27,peter whats the big surprise,"fear,joy,positive,surprise",Positive,1,Neutral,0.09404231677763164
258,1,1,00:13:29,you know how i always said you should be treated like a queen,Neutral,Positive,2,Positive,0.6062602624297142
259,1,1,00:13:32,i got you your own jester,Neutral,Neutral,0,Neutral,0.48262299969792366
260,1,1,00:13:35,good to be here in new england,"anticipation,joy,positive,surprise,trust",Positive,3,Positive,0.11013445910066366
261,1,1,00:13:37,and whats the deal with new england anyway,"anticipation,joy,positive,surprise,trust",Neutral,0,Neutral,0.2456756541505456
262,1,1,00:13:39,its over 200 years old last time i checked thats not that new,anticipation,Neutral,0,Neutral,0.07730810320936143
263,1,1,00:13:48,this is great,Neutral,Positive,12,Positive,0.16456242883577943
264,1,1,00:13:49,i can finally afford to give my little girl the lips shes always dreamed of,"anticipation,disgust,joy,positive,surprise,trust",Neutral,0,Positive,0.19568288698792458
265,1,1,00:13:53,thank you daddy,Neutral,Positive,2,Positive,0.09351951885037124
266,1,1,00:13:56,i dont know peter lips are one thing,Neutral,Neutral,0,Neutral,0.4465394653379917
267,1,1,00:13:58,but did you have to buy breast implants for chris,Neutral,Neutral,0,Neutral,0.12522044125944376
268,1,1,00:14:01,it makes him happy,"anticipation,joy,positive,trust",Positive,3,Positive,0.12331054313108325
269,1,1,00:14:02,these are cool,positive,Positive,1,Positive,0.5101841408759356
270,1,1,00:14:08,when did you get a pool,positive,Neutral,0,Neutral,0.09358279639855027
271,1,1,00:14:09,its a moat,trust,Neutral,0,Neutral,0.18463967135176063
272,1,1,00:14:15,i know its silly but my husband thinks our family needs extra protection now that were rich,"joy,negative,positive",Positive,1,Negative,0.09190671262331307
273,1,1,00:14:17,does it work,Neutral,Neutral,0,Positive,0.1819782890379429
274,1,1,00:14:18,it does keep the black knight at bay,positive,Neutral,0,Neutral,0.45472471974790096
275,1,1,00:14:25,congratulations in all your success heres your welfare check,"anticipation,joy,positive",Positive,4,Positive,0.07676157401874661
276,1,1,00:14:29,what the,Neutral,Neutral,0,Neutral,1.1600303463637829
277,1,1,00:14:35,hi honey,positive,Neutral,0,Neutral,0.12273003812879324
278,1,1,00:14:38,what,Neutral,Neutral,0,Neutral,0.8099524304270744
279,1,1,00:14:39,i know what i did was wrong but i only did it for you and the kids,negative,Negative,-2,Negative,0.2534927800297737
280,1,1,00:14:43,except for the jukebox in the bathroom that was for peter,Neutral,Neutral,0,Neutral,0.09802281856536865
281,1,1,00:14:46,yeah from the american taxpayers i am so mad i cant see straight,"anger,disgust,fear,negative,sadness",Negative,-1,Negative,2.8233928605914116
282,1,1,00:14:53,no problem we got money to get that fixed with enough left for us to buy our way out of any trouble our kids might get into,"anger,anticipation,fear,joy,negative,positive,sadness,surprise,trust",Negative,-5,Negative,0.13958306517452002
283,1,1,00:14:57,just like the kennedys,Neutral,Positive,2,Positive,0.3868123050779104
284,1,1,00:14:58,i feel like i dont even know you anymore peter,Neutral,Positive,2,Positive,0.18234140006825328
285,1,1,00:15:04,the man i married would never think he could fix a problem just by spending money,"anger,anticipation,fear,joy,negative,positive,sadness,surprise,trust",Negative,-2,Negative,0.1535417977720499
286,1,1,00:15:07,boy shes pretty pissed,"anticipation,joy,positive,trust",Negative,-3,Positive,25.42424201965332
287,1,1,00:15:09,who thought fraud would be one of her buttons,"anger,anticipation,negative",Negative,-4,Negative,0.1405423041433096
288,1,1,00:15:11,why have a jukebox in the john if your wifes mad at you,"anger,disgust,fear,negative,sadness",Negative,-3,Negative,1.6314901411533356
289,1,1,00:15:14,peter you may have to return that money to the taxpayers,"anger,anticipation,joy,positive,surprise,trust",Neutral,0,Neutral,0.0948369619436562
290,1,1,00:15:17,but i gotta make sure lois knows im doing it,Neutral,Neutral,0,Neutral,0.11601068545132875
291,1,1,00:15:20,i need an event with thousands of people,Neutral,Neutral,0,Neutral,0.09401445277035236
292,1,1,00:15:22,something that everybody cares about,Neutral,Positive,2,Neutral,0.0895670207682997
293,1,1,00:15:25,we might have to leave rhode island for this,"negative,sadness,surprise",Negative,-1,Neutral,0.07792695541866124
294,1,1,00:15:27,the air is electric here at super bowl xxxiii tonight,"joy,positive,surprise",Positive,3,Positive,0.0891818490345031
295,1,1,00:15:35,pat its safe to say that all these fans came out here to watch a game of football,"anticipation,fear,joy,positive,trust",Positive,1,Positive,0.0926995009649545
296,1,1,00:15:37,john were in commercial,"disgust,negative",Neutral,0,Neutral,0.10648129973560572
297,1,1,00:15:39,yeah i know im just making conversation come on,Neutral,Positive,1,Neutral,0.10306661715731025
298,1,1,00:15:43,football,"anticipation,joy,positive",Neutral,0,Neutral,0.20305628422647715
299,1,1,00:15:47,amazing you can barely drive a car yet you were allowed to fly a blimp,Neutral,Positive,4,Positive,0.10248164180666208
300,1,1,00:15:51,yeah americas great isnt it except for the south,Neutral,Positive,4,Positive,1.5353715978562832
301,1,1,00:15:53,boy i hope lois is watching,"anticipation,joy,positive,surprise,trust",Positive,2,Neutral,0.23282784968614578
302,1,1,00:15:55,okay taxpayers here you go,Neutral,Neutral,0,Neutral,0.3957516048103571
303,1,1,00:15:59,looks like were getting some rain here tonight john,"disgust,negative",Positive,2,Positive,0.07436482701450586
304,1,1,00:16:02,yeah hey wait a second this is no ordinary rain,"anticipation,negative",Neutral,0,Neutral,0.0840426713693887
305,1,1,00:16:06,its some kind of crazy money rain,"anger,anticipation,fear,joy,negative,positive,sadness,surprise,trust",Neutral,0,Negative,0.18996719736605883
306,1,1,00:16:08,im being told its a man and his dog throwing cash out of a blimp,"anger,anticipation,fear,joy,positive,trust",Neutral,0,Neutral,0.31090823467820883
307,1,1,00:16:12,man i hope this works otherwise im gonna have to start dropping these,"anticipation,joy,positive,surprise,trust",Positive,2,Positive,0.15740824164822698
308,1,1,00:16:20,the crowd is storming the field this is pandemoni,anger,Neutral,0,Negative,97.55707383155823
309,1,1,00:16:24,have you ever seen anything like this pat,Neutral,Positive,2,Positive,0.22025955840945244
310,1,1,00:16:31,just once the 1975 cotton bowl this is the old trying to make amends for spending 150000 a week in misappropriated welfare funds play,positive,Neutral,0,Neutral,0.08790415595285594
311,1,1,00:16:35,i dont care what it is that guys ruining a perfectly good game of football,"anticipation,joy,positive,surprise,trust",Positive,6,Negative,0.3354130545631051
312,1,1,00:16:40,madden to fox security,"anger,fear,negative",Neutral,0,Negative,0.14474093914031982
313,1,1,00:16:40,go ahead,positive,Neutral,0,Neutral,0.14358990592882037
314,1,1,00:16:43,take them down yes sir,"positive,trust",Positive,1,Neutral,0.17977365059778094
315,1,1,00:16:54,how was your shower,Neutral,Neutral,0,Neutral,0.09634821908548474
316,1,1,00:16:55,i tell you all of the rors about dropping the soap are true,"joy,positive,trust",Positive,2,Negative,0.13818152947351336
317,1,1,00:16:58,really,Neutral,Neutral,0,Neutral,0.5486406851559877
318,1,1,00:16:59,you cant hold onto that thing to save your life,"joy,positive,trust",Positive,2,Neutral,0.10750412475317717
319,1,1,00:17:01,it was slipping everywhere guys were laughing,"joy,positive",Positive,1,Neutral,0.10129662696272135
320,1,1,00:17:04,theres the guy that couldnt hold the soap,Neutral,Neutral,0,Neutral,1.0988031513988972
321,1,1,00:17:06,that was classic,positive,Neutral,0,Positive,0.10049552656710148
322,1,1,00:17:08,boy i really let lois down this time,anticipation,Neutral,0,Neutral,0.296802818775177
323,1,1,00:17:11,do you think shell wait for me,"anger,anticipation,fear,negative,sadness,surprise",Neutral,0,Neutral,0.5526847671717405
324,1,1,00:17:14,if every woman dped her husband for crashing a blimp no one would be married,Neutral,Negative,-3,Negative,1.3975356705486774
325,1,1,00:17:16,yeah youre right okay i got the top bunk,"anticipation,positive,trust",Positive,3,Positive,0.08836830384097993
326,1,1,00:17:22,my collagen is wearing off,Neutral,Neutral,0,Neutral,0.09172780555672944
327,1,1,00:17:27,honey sagging lips are just natures way of telling you you shouldnt cover for your fathers lie,"anger,disgust,negative,positive,sadness,trust",Neutral,0,Negative,0.2281742636114359
328,1,1,00:17:30,what does it mean when your armpits cry stinky tears,"negative,sadness",Negative,-3,Negative,97.36803770065308
329,1,1,00:17:33,it means youre becoming a man,Neutral,Neutral,0,Neutral,0.11219932930544019
330,1,1,00:17:39,but hopefully not the kind who stays out all day and doesnt call like your father who shall remain nameless,"disgust,joy,negative,positive,trust",Positive,6,Positive,0.08352192235179245
331,1,1,00:17:42,hello mother hi there sweetie,"anticipation,joy,negative,positive,sadness,trust",Neutral,0,Neutral,0.09634307352825999
332,1,1,00:17:45,you know mother life is like a box of chocolates,"anticipation,joy,negative,positive,sadness,trust",Positive,2,Positive,0.2852560020983219
333,1,1,00:17:48,you never know what youre going to get,Neutral,Neutral,0,Neutral,0.247324095107615
334,1,1,00:17:50,your life however is more like a box of active grenades,Neutral,Positive,3,Positive,95.24216651916504
335,1,1,00:17:54,now i offer one last chance for deliverance,"anticipation,joy,positive,surprise,trust",Positive,2,Neutral,0.09147565579041839
336,1,1,00:17:57,return my mindcontrol device or be destroyed,"anger,fear,negative,sadness",Negative,-3,Neutral,0.9509002789855003
337,1,1,00:18:01,you just want your toy back,Neutral,Positive,1,Neutral,0.11845305562019348
338,1,1,00:18:04,okay here you go honey,positive,Neutral,0,Neutral,0.1352293649688363
339,1,1,00:18:07,yes well victory is mine,"anticipation,joy,positive,trust",Positive,1,Positive,0.08825432742014527
340,1,1,00:18:13,damn you all,"anger,disgust,negative",Negative,-8,Negative,99.7132420539856
341,1,1,00:18:16,hello,Neutral,Neutral,0,Neutral,1.2500659562647343
342,1,1,00:18:18,oh my god,"anticipation,fear,joy,positive,trust",Positive,1,Neutral,0.6046751514077187
343,1,1,00:18:25,lois am i glad to see you,"anticipation,joy,positive",Positive,3,Positive,0.12106898939236999
344,1,1,00:18:27,i have nothing to say to you peter,Neutral,Neutral,0,Neutral,1.0840406641364098
345,1,1,00:18:29,i gave the money back why are you still steamed,"anger,anticipation,joy,positive,surprise,trust",Neutral,0,Neutral,0.19124045502394438
346,1,1,00:18:31,peter you lied to me you betrayed my trust,trust,Negative,-4,Negative,0.10262926807627082
347,1,1,00:18:34,compared to that welfare fraud doesnt even matter,"anger,negative",Negative,-3,Negative,0.2305017551407218
348,1,1,00:18:37,really lets hope the judge feels that way,"anticipation,joy,positive,surprise,trust",Positive,2,Neutral,0.17459074733778834
349,1,1,00:18:41,this court will come to order,"anger,anticipation,fear",Neutral,0,Neutral,0.1386361545883119
350,1,1,00:18:46,i figured the sooner i cashed the check the sooner theyd catch their mistake,"negative,sadness,surprise",Negative,-2,Negative,0.09689489379525185
351,1,1,00:18:49,why are we making a federal case out of this,"fear,negative,sadness",Neutral,0,Neutral,0.11427815770730376
352,1,1,00:18:54,dont you think you should have alerted the government of such a gross overpayment,"disgust,fear,negative",Negative,-2,Negative,0.09850951610133052
353,1,1,00:19:02,i was gonna call them but my favorite episode of different strokes was on the one where arnold and dudley get sexually molested by the bike shop owner,"joy,positive,trust",Positive,2,Positive,96.6752827167511
354,1,1,00:19:04,all right now i want you boys to scream real loud at my ass,"anger,disgust,fear,negative,positive,surprise,trust",Negative,-5,Positive,99.61800575256348
355,1,1,00:19:08,and everybody learns a valuable lesson,"anticipation,positive,trust",Neutral,0,Positive,0.0817158492282033
356,1,1,00:19:10,mr griffin have you learned a lesson,"anticipation,positive,trust",Neutral,0,Neutral,0.0880184699781239
357,1,1,00:19:12,yes stay the hell away from that bike shop,"anger,disgust,fear,negative,sadness",Negative,-3,Negative,97.22316265106201
358,1,1,00:19:17,okay everybody i feel really bad about what i did i just,"anger,disgust,fear,negative,sadness",Negative,-3,Negative,0.17635033000260592
359,1,1,00:19:22,i dont know i saw the one chance ld ever have to give my family the things they deserve,"anger,anticipation,positive,surprise,trust",Positive,2,Neutral,0.07614485220983624
360,1,1,00:19:25,i guess i screwed it up i cheated the government,"anger,fear,negative,surprise",Negative,-5,Negative,4.5269303023815155
361,1,1,00:19:28,and worst of all i lied to my wife,Neutral,Negative,-5,Negative,0.8951421827077866
362,1,1,00:19:31,and she deserves better,Neutral,Positive,2,Positive,0.15060016885399818
363,1,1,00:19:32,im sorry honey,positive,Negative,-3,Negative,0.14690972166135907
364,1,1,00:19:34,mr griffin i think your words have touched us all,"anger,negative",Neutral,0,Neutral,0.08731841808184981
365,1,1,00:19:37,im sentencing you to 24 months in prison,"anger,fear,negative,sadness",Negative,-4,Negative,0.14512863708660007
366,1,1,00:19:39,no,Neutral,Negative,-1,Neutral,0.4033636301755905
367,1,1,00:19:40,no,Neutral,Negative,-1,Neutral,0.4033636301755905
368,1,1,00:19:40,no,Neutral,Negative,-1,Neutral,0.4033636301755905
369,1,1,00:19:42,no,Neutral,Negative,-1,Neutral,0.4033636301755905
370,1,1,00:19:43,yeah,Neutral,Positive,1,Neutral,0.30372836627066135
371,1,1,00:19:50,excuse me your honor yes,"negative,positive,trust",Positive,2,Negative,0.15926151536405087
372,1,1,00:19:53,look my husband may be a bit thoughtless at times,"anger,disgust,negative",Negative,-2,Negative,0.09659656789153814
373,1,1,00:19:56,he may even be downright stupid,"negative,trust",Negative,-2,Negative,97.2466766834259
374,1,1,00:20:02,but i know he only accepted that money because he wanted to be a good husband and father,"anger,anticipation,joy,positive,surprise,trust",Positive,4,Positive,0.0975540082436055
375,1,1,00:20:05,but what he needs to remember is that we love him,"joy,positive",Positive,3,Positive,0.09014329989440739
376,1,1,00:20:08,and no matter what ill always stand by him,"anger,disgust,fear,negative,sadness",Neutral,0,Neutral,0.08113454678095877
377,1,1,00:20:11,i love you too honey,"joy,positive",Positive,6,Positive,0.08452832116745412
378,1,1,00:20:13,that was very moving mrs griffin okay you can go to jail with him,"fear,negative,sadness",Neutral,0,Neutral,0.08621557499282062
379,1,1,00:20:17,what,Neutral,Neutral,0,Neutral,0.8099524304270744
380,1,1,00:20:22,intolerable as it may be lm completely dependent upon those wretched drones for sustenance,"anger,disgust,negative,positive,sadness,trust",Neutral,0,Negative,0.5873515270650387
381,1,1,00:20:29,let us see how the constitution of american justice fares against the device,"positive,trust",Positive,2,Neutral,0.09985000360757113
