,Season,Episode,Time_Stamp,Line,NRC_Sentiment,AFINN_Sentiment,AFINN_Sentiment_Score,BING_Sentiment,prob
253,1,1,00:13:14,ill buy us the most expensive meal weve ever had,"anger,disgust,fear,negative,sadness",Neutral,0,Negative,0.07734161918051541
254,1,1,00:13:17,yeah id like 6000 chicken fajitas please,fear,Positive,4,Positive,0.1801915466785431
255,1,1,00:13:21,i beg your pardon,"negative,positive,sadness",Positive,4,Negative,0.1749998307786882
256,1,1,00:13:24,and a sosage mcbiscuit please,Neutral,Positive,1,Neutral,0.10705405147746205
257,1,1,00:13:27,peter whats the big surprise,"fear,joy,positive,surprise",Positive,1,Neutral,0.08742219069972634
258,1,1,00:13:29,you know how i always said you should be treated like a queen,Neutral,Positive,2,Positive,0.7561057806015015
259,1,1,00:13:32,i got you your own jester,Neutral,Neutral,0,Neutral,0.17111264169216156
260,1,1,00:13:35,good to be here in new england,"anticipation,joy,positive,surprise,trust",Positive,3,Positive,0.08657561847940087
261,1,1,00:13:37,and whats the deal with new england anyway,"anticipation,joy,positive,surprise,trust",Neutral,0,Neutral,0.5195259116590023
262,1,1,00:13:39,its over 200 years old last time i checked thats not that new,anticipation,Neutral,0,Neutral,0.0658108911011368
263,1,1,00:13:48,this is great,Neutral,Positive,12,Positive,0.1017480157315731
264,1,1,00:13:49,i can finally afford to give my little girl the lips shes always dreamed of,"anticipation,disgust,joy,positive,surprise,trust",Neutral,0,Positive,0.1821301062591374
265,1,1,00:13:53,thank you daddy,Neutral,Positive,2,Positive,0.06741989054717124
266,1,1,00:13:56,i dont know peter lips are one thing,Neutral,Neutral,0,Neutral,0.9812119416892529
267,1,1,00:13:58,but did you have to buy breast implants for chris,Neutral,Neutral,0,Neutral,1.2044732458889484
268,1,1,00:14:01,it makes him happy,"anticipation,joy,positive,trust",Positive,3,Positive,0.09343437268398702
269,1,1,00:14:02,these are cool,positive,Positive,1,Positive,0.4197445698082447
270,1,1,00:14:08,when did you get a pool,positive,Neutral,0,Neutral,0.15168014215305448
271,1,1,00:14:09,its a moat,trust,Neutral,0,Neutral,0.662625627592206
272,1,1,00:14:15,i know its silly but my husband thinks our family needs extra protection now that were rich,"joy,negative,positive",Positive,1,Negative,0.4196847788989544
273,1,1,00:14:17,does it work,Neutral,Neutral,0,Positive,0.1145685208030045
274,1,1,00:14:18,it does keep the black knight at bay,positive,Neutral,0,Neutral,0.8292688056826591
275,1,1,00:14:25,congratulations in all your success heres your welfare check,"anticipation,joy,positive",Positive,4,Positive,0.18250099383294582
276,1,1,00:14:29,what the,Neutral,Neutral,0,Neutral,1.0157085955142975
277,1,1,00:14:35,hi honey,positive,Neutral,0,Neutral,0.0914856034796685
278,1,1,00:14:38,what,Neutral,Neutral,0,Neutral,0.4976789001375437
279,1,1,00:14:39,i know what i did was wrong but i only did it for you and the kids,negative,Negative,-2,Negative,0.5291735287755728
280,1,1,00:14:43,except for the jukebox in the bathroom that was for peter,Neutral,Neutral,0,Neutral,0.09162806090898812
281,1,1,00:14:46,yeah from the american taxpayers i am so mad i cant see straight,"anger,disgust,fear,negative,sadness",Negative,-1,Negative,9.11095142364502
282,1,1,00:14:53,no problem we got money to get that fixed with enough left for us to buy our way out of any trouble our kids might get into,"anger,anticipation,fear,joy,negative,positive,sadness,surprise,trust",Negative,-5,Negative,0.19644808489829302
283,1,1,00:14:57,just like the kennedys,Neutral,Positive,2,Positive,1.5072444453835487
284,1,1,00:14:58,i feel like i dont even know you anymore peter,Neutral,Positive,2,Positive,0.07144228438846767
285,1,1,00:15:04,the man i married would never think he could fix a problem just by spending money,"anger,anticipation,fear,joy,negative,positive,sadness,surprise,trust",Negative,-2,Negative,0.22573759779334068
286,1,1,00:15:07,boy shes pretty pissed,"anticipation,joy,positive,trust",Negative,-3,Positive,9.483235329389572
287,1,1,00:15:09,who thought fraud would be one of her buttons,"anger,anticipation,negative",Negative,-4,Negative,0.261315586976707
288,1,1,00:15:11,why have a jukebox in the john if your wifes mad at you,"anger,disgust,fear,negative,sadness",Negative,-3,Negative,1.5596549957990646
289,1,1,00:15:14,peter you may have to return that money to the taxpayers,"anger,anticipation,joy,positive,surprise,trust",Neutral,0,Neutral,0.19109551794826984
290,1,1,00:15:17,but i gotta make sure lois knows im doing it,Neutral,Neutral,0,Neutral,0.09877759730443358
291,1,1,00:15:20,i need an event with thousands of people,Neutral,Neutral,0,Neutral,0.10386626236140728
292,1,1,00:15:22,something that everybody cares about,Neutral,Positive,2,Neutral,0.07477760664187372
293,1,1,00:15:25,we might have to leave rhode island for this,"negative,sadness,surprise",Negative,-1,Neutral,0.06568458629772067
294,1,1,00:15:27,the air is electric here at super bowl xxxiii tonight,"joy,positive,surprise",Positive,3,Positive,0.06478602881543338
295,1,1,00:15:35,pat its safe to say that all these fans came out here to watch a game of football,"anticipation,fear,joy,positive,trust",Positive,1,Positive,0.0661739963106811
296,1,1,00:15:37,john were in commercial,"disgust,negative",Neutral,0,Neutral,0.08994335657916963
297,1,1,00:15:39,yeah i know im just making conversation come on,Neutral,Positive,1,Neutral,0.11504052672535181
298,1,1,00:15:43,football,"anticipation,joy,positive",Neutral,0,Neutral,0.08124331943690777
299,1,1,00:15:47,amazing you can barely drive a car yet you were allowed to fly a blimp,Neutral,Positive,4,Positive,0.22620910312980413
300,1,1,00:15:51,yeah americas great isnt it except for the south,Neutral,Positive,4,Positive,1.9357671961188316
301,1,1,00:15:53,boy i hope lois is watching,"anticipation,joy,positive,surprise,trust",Positive,2,Neutral,0.17308300593867898
302,1,1,00:15:55,okay taxpayers here you go,Neutral,Neutral,0,Neutral,1.7630832269787788
303,1,1,00:15:59,looks like were getting some rain here tonight john,"disgust,negative",Positive,2,Positive,0.059518631314858794
304,1,1,00:16:02,yeah hey wait a second this is no ordinary rain,"anticipation,negative",Neutral,0,Neutral,0.11006428394466639
305,1,1,00:16:06,its some kind of crazy money rain,"anger,anticipation,fear,joy,negative,positive,sadness,surprise,trust",Neutral,0,Negative,0.2825555857270956
306,1,1,00:16:08,im being told its a man and his dog throwing cash out of a blimp,"anger,anticipation,fear,joy,positive,trust",Neutral,0,Neutral,0.1053966348990798
307,1,1,00:16:12,man i hope this works otherwise im gonna have to start dropping these,"anticipation,joy,positive,surprise,trust",Positive,2,Positive,0.39701666682958603
308,1,1,00:16:20,the crowd is storming the field this is pandemoni,anger,Neutral,0,Negative,87.3873233795166
309,1,1,00:16:24,have you ever seen anything like this pat,Neutral,Positive,2,Positive,3.974762186408043
310,1,1,00:16:31,just once the 1975 cotton bowl this is the old trying to make amends for spending 150000 a week in misappropriated welfare funds play,positive,Neutral,0,Neutral,2.84393522888422
311,1,1,00:16:35,i dont care what it is that guys ruining a perfectly good game of football,"anticipation,joy,positive,surprise,trust",Positive,6,Negative,3.7531357258558273
312,1,1,00:16:40,madden to fox security,"anger,fear,negative",Neutral,0,Negative,0.09690527804195881
313,1,1,00:16:40,go ahead,positive,Neutral,0,Neutral,0.1270682900212705
314,1,1,00:16:43,take them down yes sir,"positive,trust",Positive,1,Neutral,63.033413887023926
315,1,1,00:16:54,how was your shower,Neutral,Neutral,0,Neutral,0.06361909327097237
316,1,1,00:16:55,i tell you all of the rors about dropping the soap are true,"joy,positive,trust",Positive,2,Negative,0.18694744212552905
317,1,1,00:16:58,really,Neutral,Neutral,0,Neutral,0.3229764988645911
318,1,1,00:16:59,you cant hold onto that thing to save your life,"joy,positive,trust",Positive,2,Neutral,3.924967721104622
319,1,1,00:17:01,it was slipping everywhere guys were laughing,"joy,positive",Positive,1,Neutral,0.13754527317360044
320,1,1,00:17:04,theres the guy that couldnt hold the soap,Neutral,Neutral,0,Neutral,31.459912657737732
321,1,1,00:17:06,that was classic,positive,Neutral,0,Positive,0.1401099842041731
322,1,1,00:17:08,boy i really let lois down this time,anticipation,Neutral,0,Neutral,0.19181299721822143
323,1,1,00:17:11,do you think shell wait for me,"anger,anticipation,fear,negative,sadness,surprise",Neutral,0,Neutral,0.3364988835528493
324,1,1,00:17:14,if every woman dped her husband for crashing a blimp no one would be married,Neutral,Negative,-3,Negative,96.25664949417114
325,1,1,00:17:16,yeah youre right okay i got the top bunk,"anticipation,positive,trust",Positive,3,Positive,0.06963802152313292
326,1,1,00:17:22,my collagen is wearing off,Neutral,Neutral,0,Neutral,0.17053027404472232
327,1,1,00:17:27,honey sagging lips are just natures way of telling you you shouldnt cover for your fathers lie,"anger,disgust,negative,positive,sadness,trust",Neutral,0,Negative,2.1442223340272903
328,1,1,00:17:30,what does it mean when your armpits cry stinky tears,"negative,sadness",Negative,-3,Negative,96.59377336502075
329,1,1,00:17:33,it means youre becoming a man,Neutral,Neutral,0,Neutral,0.26572314091026783
330,1,1,00:17:39,but hopefully not the kind who stays out all day and doesnt call like your father who shall remain nameless,"disgust,joy,negative,positive,trust",Positive,6,Positive,0.5222755949944258
331,1,1,00:17:42,hello mother hi there sweetie,"anticipation,joy,negative,positive,sadness,trust",Neutral,0,Neutral,0.0635897449683398
332,1,1,00:17:45,you know mother life is like a box of chocolates,"anticipation,joy,negative,positive,sadness,trust",Positive,2,Positive,0.6513949483633041
333,1,1,00:17:48,you never know what youre going to get,Neutral,Neutral,0,Neutral,0.24280839134007692
334,1,1,00:17:50,your life however is more like a box of active grenades,Neutral,Positive,3,Positive,27.70841419696808
335,1,1,00:17:54,now i offer one last chance for deliverance,"anticipation,joy,positive,surprise,trust",Positive,2,Neutral,0.10218877578154206
336,1,1,00:17:57,return my mindcontrol device or be destroyed,"anger,fear,negative,sadness",Negative,-3,Neutral,3.589645028114319
337,1,1,00:18:01,you just want your toy back,Neutral,Positive,1,Neutral,4.787340015172958
338,1,1,00:18:04,okay here you go honey,positive,Neutral,0,Neutral,0.1346869394183159
339,1,1,00:18:07,yes well victory is mine,"anticipation,joy,positive,trust",Positive,1,Positive,0.07929810672067106
340,1,1,00:18:13,damn you all,"anger,disgust,negative",Negative,-8,Negative,98.44675064086914
341,1,1,00:18:16,hello,Neutral,Neutral,0,Neutral,0.2770006423816085
342,1,1,00:18:18,oh my god,"anticipation,fear,joy,positive,trust",Positive,1,Neutral,0.20717689767479897
343,1,1,00:18:25,lois am i glad to see you,"anticipation,joy,positive",Positive,3,Positive,0.11030749883502722
344,1,1,00:18:27,i have nothing to say to you peter,Neutral,Neutral,0,Neutral,0.5164927802979946
345,1,1,00:18:29,i gave the money back why are you still steamed,"anger,anticipation,joy,positive,surprise,trust",Neutral,0,Neutral,0.6004972849041224
346,1,1,00:18:31,peter you lied to me you betrayed my trust,trust,Negative,-4,Negative,0.0807994743809104
347,1,1,00:18:34,compared to that welfare fraud doesnt even matter,"anger,negative",Negative,-3,Negative,15.770275890827179
348,1,1,00:18:37,really lets hope the judge feels that way,"anticipation,joy,positive,surprise,trust",Positive,2,Neutral,0.5184154491871595
349,1,1,00:18:41,this court will come to order,"anger,anticipation,fear",Neutral,0,Neutral,0.0921440136153251
350,1,1,00:18:46,i figured the sooner i cashed the check the sooner theyd catch their mistake,"negative,sadness,surprise",Negative,-2,Negative,0.803209375590086
351,1,1,00:18:49,why are we making a federal case out of this,"fear,negative,sadness",Neutral,0,Neutral,1.3126131147146225
352,1,1,00:18:54,dont you think you should have alerted the government of such a gross overpayment,"disgust,fear,negative",Negative,-2,Negative,0.23616058751940727
353,1,1,00:19:02,i was gonna call them but my favorite episode of different strokes was on the one where arnold and dudley get sexually molested by the bike shop owner,"joy,positive,trust",Positive,2,Positive,0.43566138483583927
354,1,1,00:19:04,all right now i want you boys to scream real loud at my ass,"anger,disgust,fear,negative,positive,surprise,trust",Negative,-5,Positive,98.18503260612488
355,1,1,00:19:08,and everybody learns a valuable lesson,"anticipation,positive,trust",Neutral,0,Positive,0.0658112287055701
356,1,1,00:19:10,mr griffin have you learned a lesson,"anticipation,positive,trust",Neutral,0,Neutral,0.16644527204334736
357,1,1,00:19:12,yes stay the hell away from that bike shop,"anger,disgust,fear,negative,sadness",Negative,-3,Negative,92.98491477966309
358,1,1,00:19:17,okay everybody i feel really bad about what i did i just,"anger,disgust,fear,negative,sadness",Negative,-3,Negative,0.1624997123144567
359,1,1,00:19:22,i dont know i saw the one chance ld ever have to give my family the things they deserve,"anger,anticipation,positive,surprise,trust",Positive,2,Neutral,0.08346097893081605
360,1,1,00:19:25,i guess i screwed it up i cheated the government,"anger,fear,negative,surprise",Negative,-5,Negative,1.5560832805931568
361,1,1,00:19:28,and worst of all i lied to my wife,Neutral,Negative,-5,Negative,0.5139976739883423
362,1,1,00:19:31,and she deserves better,Neutral,Positive,2,Positive,1.3657964766025543
363,1,1,00:19:32,im sorry honey,positive,Negative,-3,Negative,0.12895972467958927
364,1,1,00:19:34,mr griffin i think your words have touched us all,"anger,negative",Neutral,0,Neutral,0.06826521712355316
365,1,1,00:19:37,im sentencing you to 24 months in prison,"anger,fear,negative,sadness",Negative,-4,Negative,0.44267885386943817
366,1,1,00:19:39,no,Neutral,Negative,-1,Neutral,0.24813299532979727
367,1,1,00:19:40,no,Neutral,Negative,-1,Neutral,0.24813299532979727
368,1,1,00:19:40,no,Neutral,Negative,-1,Neutral,0.24813299532979727
369,1,1,00:19:42,no,Neutral,Negative,-1,Neutral,0.24813299532979727
370,1,1,00:19:43,yeah,Neutral,Positive,1,Neutral,0.23757591843605042
371,1,1,00:19:50,excuse me your honor yes,"negative,positive,trust",Positive,2,Negative,0.08011360769160092
372,1,1,00:19:53,look my husband may be a bit thoughtless at times,"anger,disgust,negative",Negative,-2,Negative,0.5169442389160395
373,1,1,00:19:56,he may even be downright stupid,"negative,trust",Negative,-2,Negative,62.834662199020386
374,1,1,00:20:02,but i know he only accepted that money because he wanted to be a good husband and father,"anger,anticipation,joy,positive,surprise,trust",Positive,4,Positive,0.1784046646207571
375,1,1,00:20:05,but what he needs to remember is that we love him,"joy,positive",Positive,3,Positive,0.15038433484733105
376,1,1,00:20:08,and no matter what ill always stand by him,"anger,disgust,fear,negative,sadness",Neutral,0,Neutral,0.07727466290816665
377,1,1,00:20:11,i love you too honey,"joy,positive",Positive,6,Positive,0.06235656910575926
378,1,1,00:20:13,that was very moving mrs griffin okay you can go to jail with him,"fear,negative,sadness",Neutral,0,Neutral,0.10752860689535737
379,1,1,00:20:17,what,Neutral,Neutral,0,Neutral,0.4976789001375437
380,1,1,00:20:22,intolerable as it may be lm completely dependent upon those wretched drones for sustenance,"anger,disgust,negative,positive,sadness,trust",Neutral,0,Negative,94.22745704650879
381,1,1,00:20:29,let us see how the constitution of american justice fares against the device,"positive,trust",Positive,2,Neutral,0.09796549566090107
382,1,1,00:20:41,is that your boy,Neutral,Neutral,0,Neutral,0.10310113430023193
